Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
3601,DOGEUSDT,194344.572927801,2024-08-08 15:45:00,0.10291,0.0,2024-08-08 18:45:00,0.10261,0.0,58.3033718783372,0.0029151685939168602,Short,Closed,3601
3602,DOGEUSDT,193162.06297083254,2024-08-08 21:45:00,0.10354,0.0,2024-08-09 02:15:00,0.1058,0.0,-436.54626231408474,-0.02182731311570424,Short,Closed,3602
3603,DOGEUSDT,191993.8561966017,2024-08-09 22:00:00,0.10417,0.0,2024-08-09 23:15:00,0.10332,0.0,163.1947777671121,0.008159738888355606,Short,Closed,3603
3604,DOGEUSDT,190150.21867275148,2024-08-10 17:30:00,0.10518,0.0,2024-08-10 20:30:00,0.10489,0.0,55.14356341509847,0.0027571781707549235,Short,Closed,3604
3605,DOGEUSDT,186115.76400521124,2024-08-11 01:15:00,0.10746,0.0,2024-08-11 09:45:00,0.10888,0.0,-264.28438488739994,-0.013214219244369997,Short,Closed,3605
3606,DOGEUSDT,194306.81045370642,2024-08-12 07:45:00,0.10293,0.0,2024-08-12 13:45:00,0.10442,0.0,-289.5171475760253,-0.014475857378801265,Short,Closed,3606
3607,DOGEUSDT,184808.72297172426,2024-08-12 23:45:00,0.10822000000000001,0.0,2024-08-13 02:15:00,0.10685,0.0,253.18795047126332,0.012659397523563166,Short,Closed,3607
3608,DOGEUSDT,189465.706707086,2024-08-13 15:00:00,0.10556,0.0,2024-08-13 19:00:00,0.10585,0.0,-54.94505494505211,-0.0027472527472526052,Short,Closed,3608
3609,DOGEUSDT,187371.18231216038,2024-08-14 12:30:00,0.10674,0.0,2024-08-14 13:00:00,0.10572,0.0,191.118605958407,0.009555930297920349,Short,Closed,3609
3610,DOGEUSDT,196831.02056884163,2024-08-16 06:45:00,0.10161,0.0,2024-08-16 10:15:00,0.10121,0.0,78.73240822754087,0.003936620411377044,Short,Closed,3610
3611,DOGEUSDT,197706.60340055358,2024-08-17 07:45:00,0.10116,0.0,2024-08-17 10:30:00,0.10094,0.0,43.49545274812044,0.0021747726374060222,Short,Closed,3611
3612,DOGEUSDT,196193.83951343928,2024-08-17 13:15:00,0.10194,0.0,2024-08-17 18:45:00,0.10246,0.0,-102.020796546989,-0.00510103982734945,Short,Closed,3612
3613,DOGEUSDT,192122.95869356388,2024-08-18 12:45:00,0.1041,0.0,2024-08-18 14:30:00,0.10327,0.0,159.46205571565952,0.007973102785782976,Short,Closed,3613
3614,DOGEUSDT,197394.39399921044,2024-08-20 00:00:00,0.10132,0.0,2024-08-20 11:15:00,0.10505,0.0,-736.2810896170595,-0.036814054480852974,Short,Closed,3614
3615,DOGEUSDT,191515.84793641674,2024-08-20 20:45:00,0.10443,0.0,2024-08-20 21:00:00,0.10378,0.0,124.48530115867106,0.0062242650579335534,Short,Closed,3615
3616,DOGEUSDT,191350.93761959433,2024-08-21 06:30:00,0.10452,0.0,2024-08-21 09:15:00,0.10377,0.0,143.51320321469757,0.007175660160734878,Short,Closed,3616
3617,DOGEUSDT,189429.81625307826,2024-08-21 18:30:00,0.10558,0.0,2024-08-21 23:30:00,0.10617,0.0,-111.76359158931882,-0.005588179579465941,Short,Closed,3617
3618,DOGEUSDT,188341.6517562859,2024-08-22 10:30:00,0.10619,0.0,2024-08-22 12:30:00,0.1061,0.0,16.950748658066004,0.0008475374329033002,Short,Closed,3618
3619,DOGEUSDT,188768.2869277961,2024-08-23 00:30:00,0.10595,0.0,2024-08-23 09:45:00,0.10682,0.0,-164.22840962717964,-0.008211420481358983,Short,Closed,3619
3620,DOGEUSDT,177841.01013693758,2024-08-23 18:00:00,0.11246,0.0,2024-08-23 23:45:00,0.11302,0.0,-99.5909656766853,-0.004979548283834265,Short,Closed,3620
3621,DOGEUSDT,180635.83815028903,2024-08-25 15:30:00,0.11072,0.0,2024-08-25 17:00:00,0.10987,0.0,153.54046242774712,0.007677023121387356,Short,Closed,3621
3622,DOGEUSDT,198945.58838157766,2024-08-29 03:45:00,0.10053,0.0,2024-08-29 08:00:00,0.10057,0.0,-7.95782353526738,-0.000397891176763369,Short,Closed,3622
3623,DOGEUSDT,197160.8832807571,2024-08-29 11:45:00,0.10144,0.0,2024-08-29 16:30:00,0.10159,0.0,-29.574132492110948,-0.0014787066246055474,Short,Closed,3623
3624,DOGEUSDT,197472.35387045814,2024-08-30 09:15:00,0.10128,0.0,2024-08-30 11:45:00,0.10129,0.0,-1.9747235387076216,-9.873617693538109e-05,Short,Closed,3624
3625,DOGEUSDT,197706.60340055358,2024-08-30 22:15:00,0.10116,0.0,2024-08-31 02:00:00,0.10137,0.0,-41.51838671411679,-0.0020759193357058393,Short,Closed,3625
3626,DOGEUSDT,204666.39377814162,2024-09-02 11:30:00,0.09772,0.0,2024-09-02 13:45:00,0.09676,0.0,196.47973802701745,0.009823986901350872,Short,Closed,3626
3627,DOGEUSDT,203252.0325203252,2024-09-02 20:45:00,0.0984,0.0,2024-09-03 04:15:00,0.09944,0.0,-211.38211382113877,-0.010569105691056938,Short,Closed,3627
3628,DOGEUSDT,199203.187250996,2024-09-03 12:45:00,0.1004,0.0,2024-09-03 13:45:00,0.09896,0.0,286.85258964143213,0.014342629482071607,Short,Closed,3628
3629,DOGEUSDT,201836.7140982945,2024-09-04 16:30:00,0.09909,0.0,2024-09-04 18:45:00,0.09763,0.0,294.68160258351054,0.014734080129175526,Short,Closed,3629
3630,DOGEUSDT,202798.6209693774,2024-09-05 14:00:00,0.09862,0.0,2024-09-05 15:30:00,0.09724,0.0,279.86209693774435,0.013993104846887218,Short,Closed,3630
3631,DOGEUSDT,202142.71275520517,2024-09-06 01:45:00,0.09894,0.0,2024-09-06 04:30:00,0.09866,0.0,56.599959571460204,0.0028299979785730103,Short,Closed,3631
3632,DOGEUSDT,214753.57027810585,2024-09-07 05:15:00,0.09313,0.0,2024-09-07 16:30:00,0.09492,0.0,-384.40889079780754,-0.01922044453989038,Short,Closed,3632
3633,DOGEUSDT,208528.82911062456,2024-09-08 02:15:00,0.09591,0.0,2024-09-08 04:45:00,0.09575,0.0,33.36461265769685,0.0016682306328848426,Short,Closed,3633
3634,DOGEUSDT,206910.82143596112,2024-09-08 22:30:00,0.09666,0.0,2024-09-09 03:30:00,0.09643,0.0,47.589488930269,0.00237947444651345,Short,Closed,3634
3635,DOGEUSDT,204019.17780271344,2024-09-09 09:15:00,0.09803,0.0,2024-09-09 12:15:00,0.09756,0.0,95.88901356727729,0.004794450678363865,Short,Closed,3635
3636,DOGEUSDT,196966.71262556626,2024-09-09 16:15:00,0.10154,0.0,2024-09-09 22:45:00,0.10334,0.0,-354.5400827260164,-0.01772700413630082,Short,Closed,3636
3637,DOGEUSDT,196347.92852935402,2024-09-11 18:30:00,0.10186,0.0,2024-09-11 22:00:00,0.10136,0.0,98.1739642646753,0.004908698213233765,Short,Closed,3637
3638,DOGEUSDT,199401.79461615154,2024-09-17 05:00:00,0.1003,0.0,2024-09-17 09:30:00,0.10042,0.0,-23.92821535393523,-0.0011964107676967614,Short,Closed,3638
3639,DOGEUSDT,197608.93192372296,2024-09-17 11:00:00,0.10121,0.0,2024-09-17 11:45:00,0.10063,0.0,114.61318051576018,0.005730659025788009,Short,Closed,3639
3640,DOGEUSDT,190476.19047619047,2024-10-03 20:00:00,0.105,0.0,2024-10-04 01:00:00,0.10485,0.0,28.571428571427532,0.0014285714285713765,Short,Closed,3640
3641,DOGEUSDT,188288.45791752965,2024-10-10 22:00:00,0.10622,0.0,2024-10-11 13:15:00,0.10829,0.0,-389.757107889287,-0.01948785539446435,Short,Closed,3641
3642,DOGEUSDT,49931.344401448005,2024-12-15 12:00:00,0.40055,0.0,2024-12-15 18:15:00,0.40264,0.0,-104.35650979902493,-0.005217825489951247,Short,Closed,3642
3643,DOGEUSDT,51332.06714234382,2024-12-18 12:00:00,0.38962,0.0,2024-12-18 12:30:00,0.38713,0.0,127.81684718444012,0.006390842359222006,Short,Closed,3643
3644,DOGEUSDT,64886.610647892805,2024-12-20 16:30:00,0.30823,0.0,2024-12-20 21:00:00,0.30988,0.0,-107.06290756902308,-0.005353145378451154,Short,Closed,3644
3645,DOGEUSDT,61351.575201693304,2024-12-21 01:15:00,0.32599,0.0,2024-12-21 08:45:00,0.33877,0.0,-784.0731310776428,-0.03920365655388214,Short,Closed,3645
3646,DOGEUSDT,61863.96114943239,2024-12-22 09:45:00,0.32329,0.0,2024-12-22 14:00:00,0.32028,0.0,186.21052305979174,0.009310526152989588,Short,Closed,3646
3647,DOGEUSDT,61345.92969756457,2024-12-23 21:15:00,0.32602,0.0,2024-12-24 00:30:00,0.3219,0.0,252.74523035396487,0.012637261517698244,Short,Closed,3647
3648,DOGEUSDT,61010.95146578811,2024-12-24 13:45:00,0.32781,0.0,2024-12-24 20:00:00,0.33189,0.0,-248.92468198041752,-0.012446234099020875,Short,Closed,3648
3649,DOGEUSDT,58984.87038074734,2024-12-25 00:45:00,0.33907,0.0,2024-12-25 02:00:00,0.33585,0.0,189.93128262600658,0.009496564131300329,Short,Closed,3649
3650,DOGEUSDT,62501.95318603706,2024-12-28 14:15:00,0.31999,0.0,2024-12-29 00:30:00,0.32316,0.0,-198.13119159973576,-0.009906559579986788,Short,Closed,3650
3651,DOGEUSDT,61173.303970147426,2024-12-29 06:45:00,0.32694,0.0,2024-12-29 10:00:00,0.32634,0.0,36.703982382088725,0.0018351991191044362,Short,Closed,3651
3652,DOGEUSDT,62032.81535932509,2024-12-30 09:45:00,0.32241,0.0,2024-12-30 10:45:00,0.32045,0.0,121.58431810427282,0.006079215905213641,Short,Closed,3652
3653,DOGEUSDT,62256.8093385214,2024-12-30 20:15:00,0.32125,0.0,2024-12-30 21:45:00,0.31185,0.0,585.2140077820986,0.029260700389104933,Short,Closed,3653
3654,ETHUSDT,49.08216354176892,2020-10-25 09:30:00,407.48,0.0,2020-10-25 12:30:00,407.99,0.0,25.031903406303172,0.0012515951703151586,Long,Closed,3654
3655,ETHUSDT,49.26108374384236,2020-10-25 16:00:00,406.0,0.0,2020-10-25 16:15:00,407.95,0.0,96.05911330049275,0.004802955665024638,Long,Closed,3655
3656,ETHUSDT,49.56383822363204,2020-10-26 00:15:00,403.52,0.0,2020-10-26 01:00:00,408.0,0.0,222.04599524187142,0.011102299762093572,Long,Closed,3656
3657,ETHUSDT,49.610557126556536,2020-10-26 08:30:00,403.14,0.0,2020-10-26 09:15:00,406.37,0.0,160.24209951877856,0.008012104975938928,Long,Closed,3657
3658,ETHUSDT,49.73763398075153,2020-10-26 15:15:00,402.11,0.0,2020-10-26 20:15:00,392.6,0.0,-473.0048991569456,-0.02365024495784728,Long,Closed,3658
3659,ETHUSDT,51.19148173743889,2020-10-27 09:30:00,390.69,0.0,2020-10-27 10:30:00,394.11,0.0,175.07486754204365,0.008753743377102182,Long,Closed,3659
3660,ETHUSDT,49.54296613738264,2020-10-28 06:45:00,403.69,0.0,2020-10-28 19:00:00,386.23,0.0,-865.0201887587027,-0.04325100943793513,Long,Closed,3660
3661,ETHUSDT,52.164840897235266,2020-10-28 21:15:00,383.4,0.0,2020-10-28 22:00:00,386.27,0.0,149.71309337506682,0.007485654668753341,Long,Closed,3661
3662,ETHUSDT,51.834957495334855,2020-10-29 10:30:00,385.84,0.0,2020-10-29 13:45:00,385.57,0.0,-13.995438523739722,-0.0006997719261869861,Long,Closed,3662
3663,ETHUSDT,51.628891527698904,2020-10-29 21:45:00,387.38,0.0,2020-10-30 00:45:00,386.98,0.0,-20.651556611075648,-0.0010325778305537825,Long,Closed,3663
3664,ETHUSDT,52.06299622543278,2020-10-30 05:00:00,384.15,0.0,2020-10-30 08:15:00,382.88,0.0,-66.12000520629954,-0.003306000260314977,Long,Closed,3664
3665,ETHUSDT,53.37460969816659,2020-10-30 09:15:00,374.71,0.0,2020-10-30 11:45:00,379.44,0.0,252.46190387232855,0.012623095193616428,Long,Closed,3665
3666,ETHUSDT,51.73305742369374,2020-10-31 17:30:00,386.6,0.0,2020-10-31 21:00:00,387.65,0.0,54.31971029487613,0.0027159855147438064,Long,Closed,3666
3667,ETHUSDT,51.019106655442464,2020-11-02 08:30:00,392.01,0.0,2020-11-02 14:45:00,385.13,0.0,-351.0114537894442,-0.01755057268947221,Long,Closed,3667
3668,ETHUSDT,52.351909535900326,2020-11-03 00:15:00,382.03,0.0,2020-11-03 01:30:00,384.26,0.0,116.74475826506023,0.005837237913253012,Long,Closed,3668
3669,ETHUSDT,52.76487969607429,2020-11-03 03:00:00,379.04,0.0,2020-11-03 08:15:00,377.8,0.0,-65.42845082313215,-0.0032714225411566078,Long,Closed,3669
3670,ETHUSDT,52.875082617316586,2020-11-04 08:00:00,378.25,0.0,2020-11-04 10:15:00,382.39,0.0,218.90284203568808,0.010945142101784404,Long,Closed,3670
3671,ETHUSDT,49.83430094934344,2020-11-05 07:15:00,401.33,0.0,2020-11-05 07:30:00,403.72,0.0,119.10397926893347,0.005955198963446673,Long,Closed,3671
3672,ETHUSDT,50.22980134113569,2020-11-05 08:45:00,398.17,0.0,2020-11-05 11:00:00,406.58,0.0,422.4326292789483,0.021121631463947414,Long,Closed,3672
3673,ETHUSDT,44.11407900831551,2020-11-07 14:45:00,453.36999999999995,0.0,2020-11-07 17:00:00,453.39,0.0,0.8822815801686374,4.4114079008431875e-05,Long,Closed,3673
3674,ETHUSDT,45.355587808418,2020-11-07 18:45:00,440.96,0.0,2020-11-07 23:15:00,438.47,0.0,-112.93541364295743,-0.005646770682147872,Long,Closed,3674
3675,ETHUSDT,44.96402877697842,2020-11-09 08:00:00,444.8,0.0,2020-11-09 09:15:00,449.46,0.0,209.5323741007196,0.010476618705035981,Long,Closed,3675
3676,ETHUSDT,45.55393586005831,2020-11-09 15:15:00,439.03999999999996,0.0,2020-11-09 17:45:00,444.23,0.0,236.42492711370505,0.011821246355685253,Long,Closed,3676
3677,ETHUSDT,44.96402877697842,2020-11-10 13:45:00,444.8,0.0,2020-11-10 16:15:00,445.36,0.0,25.179856115108123,0.0012589928057554062,Long,Closed,3677
3678,ETHUSDT,43.20774282751469,2020-11-11 23:45:00,462.88,0.0,2020-11-12 05:15:00,461.43,0.0,-62.65122709989373,-0.0031325613549946867,Long,Closed,3678
3679,ETHUSDT,43.80393359323667,2020-11-12 14:45:00,456.58000000000004,0.0,2020-11-12 16:00:00,461.16,0.0,200.62201585702496,0.010031100792851248,Long,Closed,3679
3680,ETHUSDT,44.134522023126486,2020-11-12 18:00:00,453.16,0.0,2020-11-12 20:15:00,458.75,0.0,246.71197810927697,0.012335598905463848,Long,Closed,3680
3681,ETHUSDT,42.5531914893617,2020-11-14 03:00:00,470.0,0.0,2020-11-14 13:00:00,460.27,0.0,-414.0425531914916,-0.02070212765957458,Long,Closed,3681
3682,ETHUSDT,43.81256982628316,2020-11-14 17:00:00,456.49,0.0,2020-11-14 18:00:00,459.51,0.0,132.3139608753736,0.006615698043768679,Long,Closed,3682
3683,ETHUSDT,43.93576591023923,2020-11-15 12:00:00,455.21,0.0,2020-11-15 13:45:00,458.23,0.0,132.68601304892582,0.006634300652446291,Long,Closed,3683
3684,ETHUSDT,44.08102091644443,2020-11-15 16:15:00,453.7099999999999,0.0,2020-11-15 23:00:00,446.35,0.0,-324.4363139450288,-0.01622181569725144,Long,Closed,3684
3685,ETHUSDT,42.390843577787194,2020-11-18 05:45:00,471.80000000000007,0.0,2020-11-18 08:15:00,480.02,0.0,348.45273420940794,0.017422636710470396,Long,Closed,3685
3686,ETHUSDT,42.49442260703283,2020-11-18 15:00:00,470.65,0.0,2020-11-18 17:15:00,475.19,0.0,192.92467863593265,0.009646233931796632,Long,Closed,3686
3687,ETHUSDT,42.19231256065145,2020-11-19 06:30:00,474.02,0.0,2020-11-19 11:15:00,471.25,0.0,-116.87270579300457,-0.005843635289650228,Long,Closed,3687
3688,ETHUSDT,42.61121527185955,2020-11-19 23:15:00,469.36000000000007,0.0,2020-11-20 00:15:00,472.69,0.0,141.89534685528997,0.007094767342764498,Long,Closed,3688
3689,ETHUSDT,37.289083620770015,2020-11-22 07:30:00,536.35,0.0,2020-11-22 09:45:00,544.39,0.0,299.8042323109876,0.014990211615549379,Long,Closed,3689
3690,ETHUSDT,38.10830379939789,2020-11-22 11:45:00,524.82,0.0,2020-11-22 13:45:00,533.19,0.0,318.9665028009622,0.015948325140048108,Long,Closed,3690
3691,ETHUSDT,33.5159955088566,2020-11-24 12:45:00,596.73,0.0,2020-11-24 14:00:00,604.39,0.0,256.7325255978394,0.012836626279891971,Long,Closed,3691
3692,ETHUSDT,33.49017900500678,2020-11-25 02:30:00,597.19,0.0,2020-11-25 06:30:00,594.02,0.0,-106.16386744587362,-0.005308193372293681,Long,Closed,3692
3693,ETHUSDT,33.879355614656205,2020-11-25 16:45:00,590.33,0.0,2020-11-25 18:30:00,592.63,0.0,77.92251791370654,0.003896125895685327,Long,Closed,3693
3694,ETHUSDT,34.3713480442703,2020-11-25 20:30:00,581.88,0.0,2020-11-26 00:45:00,575.48,0.0,-219.97662748332732,-0.010998831374166365,Long,Closed,3694
3695,ETHUSDT,35.44590954203885,2020-11-26 02:15:00,564.24,0.0,2020-11-26 11:15:00,517.25,0.0,-1665.6032893804077,-0.08328016446902038,Long,Closed,3695
3696,ETHUSDT,40.20262121090295,2020-11-26 17:00:00,497.48,0.0,2020-11-26 20:00:00,500.16,0.0,107.74302484521832,0.005387151242260916,Long,Closed,3696
3697,ETHUSDT,39.429067108272214,2020-11-27 08:15:00,507.24000000000007,0.0,2020-11-27 12:45:00,512.62,0.0,212.12838104250113,0.010606419052125057,Long,Closed,3697
3698,ETHUSDT,40.01440518586691,2020-11-27 15:45:00,499.82,0.0,2020-11-27 17:00:00,506.41,0.0,263.69493017486457,0.013184746508743229,Long,Closed,3698
3699,ETHUSDT,39.161167786023384,2020-11-28 08:30:00,510.7099999999999,0.0,2020-11-28 10:15:00,512.54,0.0,71.66493704842287,0.0035832468524211437,Long,Closed,3699
3700,ETHUSDT,34.76447071093343,2020-11-30 08:15:00,575.3,0.0,2020-11-30 10:30:00,581.57,0.0,217.9732313575587,0.010898661567877934,Long,Closed,3700
3701,ETHUSDT,34.44178477328695,2020-12-01 12:30:00,580.69,0.0,2020-12-01 14:45:00,609.24,0.0,983.3129552773389,0.04916564776386695,Long,Closed,3701
3702,ETHUSDT,33.937419398628926,2020-12-01 19:00:00,589.32,0.0,2020-12-01 19:45:00,595.47,0.0,208.71512930156678,0.01043575646507834,Long,Closed,3702
3703,ETHUSDT,34.245402554707034,2020-12-01 23:30:00,584.02,0.0,2020-12-02 00:45:00,592.33,0.0,284.57929522961786,0.014228964761480892,Long,Closed,3703
3704,ETHUSDT,34.51131971286582,2020-12-02 05:30:00,579.52,0.0,2020-12-02 06:00:00,586.1,0.0,227.0844837106597,0.011354224185532984,Long,Closed,3704
3705,ETHUSDT,34.22782037239868,2020-12-02 17:00:00,584.32,0.0,2020-12-02 18:15:00,593.35,0.0,309.0772179627602,0.01545386089813801,Long,Closed,3705
3706,ETHUSDT,33.999728002175985,2020-12-03 05:45:00,588.24,0.0,2020-12-03 07:45:00,595.72,0.0,254.3179654562773,0.012715898272813865,Long,Closed,3706
3707,ETHUSDT,33.00765777660418,2020-12-04 02:45:00,605.92,0.0,2020-12-04 06:30:00,608.31,0.0,78.88830208608488,0.003944415104304244,Long,Closed,3707
3708,ETHUSDT,33.76439207212074,2020-12-04 10:30:00,592.34,0.0,2020-12-04 14:30:00,595.3,0.0,99.94260053347534,0.004997130026673767,Long,Closed,3708
3709,ETHUSDT,34.077936240181295,2020-12-04 16:00:00,586.89,0.0,2020-12-04 18:45:00,590.83,0.0,134.2670687863174,0.00671335343931587,Long,Closed,3709
3710,ETHUSDT,34.238367514636906,2020-12-04 21:30:00,584.14,0.0,2020-12-05 02:45:00,574.59,0.0,-326.9764097647785,-0.016348820488238925,Long,Closed,3710
3711,ETHUSDT,33.82320610170638,2020-12-06 09:00:00,591.31,0.0,2020-12-06 12:00:00,593.23,0.0,64.9405557152786,0.0032470277857639305,Long,Closed,3711
3712,ETHUSDT,34.14775734603629,2020-12-06 13:45:00,585.69,0.0,2020-12-06 14:30:00,591.83,0.0,209.66723010466012,0.010483361505233007,Long,Closed,3712
3713,ETHUSDT,33.70464618547667,2020-12-07 11:00:00,593.39,0.0,2020-12-07 12:30:00,594.78,0.0,46.849458197812055,0.002342472909890603,Long,Closed,3713
3714,ETHUSDT,33.752995578357584,2020-12-07 17:45:00,592.54,0.0,2020-12-07 22:15:00,590.13,0.0,-81.34471934384055,-0.004067235967192028,Long,Closed,3714
3715,ETHUSDT,34.08316291751875,2020-12-08 03:30:00,586.8,0.0,2020-12-08 04:15:00,589.89,0.0,105.31697341513427,0.005265848670756713,Long,Closed,3715
3716,ETHUSDT,34.72342789680197,2020-12-08 09:45:00,575.98,0.0,2020-12-08 14:00:00,578.45,0.0,85.76686690510178,0.004288343345255089,Long,Closed,3716
3717,ETHUSDT,35.36443045584751,2020-12-08 20:45:00,565.54,0.0,2020-12-09 09:30:00,546.05,0.0,-689.2527495844697,-0.034462637479223485,Long,Closed,3717
3718,ETHUSDT,35.358178346651584,2020-12-10 05:15:00,565.64,0.0,2020-12-10 08:15:00,567.12,0.0,52.33010395304518,0.002616505197652259,Long,Closed,3718
3719,ETHUSDT,36.239105618873324,2020-12-10 13:45:00,551.89,0.0,2020-12-10 14:00:00,561.14,0.0,335.21172697457587,0.016760586348728793,Long,Closed,3719
3720,ETHUSDT,36.789051578250316,2020-12-11 02:45:00,543.64,0.0,2020-12-11 08:15:00,545.47,0.0,67.3239643882007,0.0033661982194100348,Long,Closed,3720
3721,ETHUSDT,34.57934230090944,2020-12-14 11:00:00,578.38,0.0,2020-12-14 13:45:00,582.77,0.0,151.80331270099123,0.007590165635049561,Long,Closed,3721
3722,ETHUSDT,34.415115118560074,2020-12-15 10:15:00,581.14,0.0,2020-12-15 10:45:00,585.53,0.0,151.0823553704795,0.0075541177685239744,Long,Closed,3722
3723,ETHUSDT,34.150672768253536,2020-12-16 00:15:00,585.64,0.0,2020-12-16 05:30:00,584.76,0.0,-30.052592036063288,-0.0015026296018031645,Long,Closed,3723
3724,ETHUSDT,31.27736769673464,2020-12-17 21:15:00,639.44,0.0,2020-12-18 01:15:00,643.29,0.0,120.41786563242567,0.006020893281621284,Long,Closed,3724
3725,ETHUSDT,31.33470161530387,2020-12-18 14:00:00,638.27,0.0,2020-12-18 16:45:00,642.93,0.0,146.0197095273179,0.007300985476365895,Long,Closed,3725
3726,ETHUSDT,30.974136595942387,2020-12-20 00:30:00,645.7,0.0,2020-12-20 05:45:00,649.24,0.0,109.64844354963498,0.005482422177481749,Long,Closed,3726
3727,ETHUSDT,32.96848213108269,2020-12-21 12:00:00,606.64,0.0,2020-12-21 19:15:00,613.11,0.0,213.30607938810863,0.010665303969405432,Long,Closed,3727
3728,ETHUSDT,33.558736177995534,2020-12-22 07:45:00,595.97,0.0,2020-12-22 10:00:00,604.93,0.0,300.6862761548364,0.015034313807741818,Long,Closed,3728
3729,ETHUSDT,32.21441917402229,2020-12-23 04:15:00,620.84,0.0,2020-12-23 08:15:00,618.82,0.0,-65.0731267315241,-0.003253656336576205,Long,Closed,3729
3730,ETHUSDT,32.828863136469586,2020-12-23 09:30:00,609.22,0.0,2020-12-23 12:30:00,611.22,0.0,65.657726272937,0.0032828863136468494,Long,Closed,3730
3731,ETHUSDT,33.49747094094396,2020-12-23 17:00:00,597.06,0.0,2020-12-23 17:45:00,611.57,0.0,486.0483033531018,0.02430241516765509,Long,Closed,3731
3732,ETHUSDT,33.309461552554005,2020-12-23 21:30:00,600.43,0.0,2020-12-24 05:30:00,579.59,0.0,-694.1691787552227,-0.03470845893776114,Long,Closed,3732
3733,ETHUSDT,32.00256020481638,2020-12-26 08:00:00,624.95,0.0,2020-12-26 08:30:00,629.43,0.0,143.37146971757466,0.007168573485878732,Long,Closed,3733
3734,ETHUSDT,32.25858481588413,2020-12-26 09:30:00,619.99,0.0,2020-12-26 13:00:00,624.52,0.0,146.131389215956,0.007306569460797801,Long,Closed,3734
3735,ETHUSDT,31.62355322244007,2020-12-27 11:45:00,632.44,0.0,2020-12-27 14:00:00,648.67,0.0,513.2502688001987,0.025662513440009933,Long,Closed,3735
3736,ETHUSDT,27.986118885033026,2020-12-29 01:15:00,714.64,0.0,2020-12-29 06:30:00,711.99,0.0,-74.16321504533698,-0.0037081607522668493,Long,Closed,3736
3737,ETHUSDT,28.1864817633463,2020-12-29 16:30:00,709.56,0.0,2020-12-29 18:00:00,720.75,0.0,315.40673093184523,0.01577033654659226,Long,Closed,3737
3738,ETHUSDT,27.707738771438862,2020-12-30 12:15:00,721.82,0.0,2020-12-30 14:15:00,728.48,0.0,184.53354021778432,0.009226677010889216,Long,Closed,3738
3739,ETHUSDT,27.249070125481968,2020-12-31 01:15:00,733.97,0.0,2020-12-31 04:00:00,743.04,0.0,247.1490660381205,0.012357453301906025,Long,Closed,3739
3740,ETHUSDT,27.570615238279043,2020-12-31 13:15:00,725.41,0.0,2020-12-31 17:15:00,735.15,0.0,268.5377924208369,0.013426889621041846,Long,Closed,3740
3741,ETHUSDT,27.35454222173592,2021-01-01 00:15:00,731.14,0.0,2021-01-01 01:15:00,743.43,0.0,336.18732390513105,0.016809366195256553,Long,Closed,3741
3742,ETHUSDT,27.218290691344585,2021-01-01 07:15:00,734.8,0.0,2021-01-01 10:15:00,736.7,0.0,51.714752313557256,0.0025857376156778627,Long,Closed,3742
3743,ETHUSDT,27.39463339131864,2021-01-01 17:45:00,730.07,0.0,2021-01-01 21:00:00,729.48,0.0,-16.162833700880583,-0.0008081416850440292,Long,Closed,3743
3744,ETHUSDT,27.862914460852608,2021-01-02 00:30:00,717.8,0.0,2021-01-02 01:45:00,729.16,0.0,316.5227082752863,0.015826135413764313,Long,Closed,3744
3745,ETHUSDT,20.29735626934592,2021-01-05 06:15:00,985.3499999999999,0.0,2021-01-05 08:15:00,1033.71,0.0,981.5801491855709,0.04907900745927855,Long,Closed,3745
3746,ETHUSDT,18.766127140511376,2021-01-06 03:30:00,1065.75,0.0,2021-01-06 04:15:00,1098.97,0.0,623.4107436077866,0.03117053718038933,Long,Closed,3746
3747,ETHUSDT,16.9785052124011,2021-01-07 08:30:00,1177.96,0.0,2021-01-07 09:45:00,1196.92,0.0,321.9124588271261,0.016095622941356306,Long,Closed,3747
3748,ETHUSDT,16.900170691723986,2021-01-08 01:00:00,1183.42,0.0,2021-01-08 04:45:00,1174.48,0.0,-151.08752598401406,-0.007554376299200703,Long,Closed,3748
3749,ETHUSDT,16.74621116972285,2021-01-08 18:15:00,1194.3,0.0,2021-01-08 22:00:00,1193.63,0.0,-11.219961483711813,-0.0005609980741855907,Long,Closed,3749
3750,ETHUSDT,15.622925080262776,2021-01-10 11:30:00,1280.17,0.0,2021-01-10 13:15:00,1315.21,0.0,547.4272948124053,0.027371364740620265,Long,Closed,3750
3751,ETHUSDT,15.739356260328952,2021-01-10 17:30:00,1270.7,0.0,2021-01-10 18:00:00,1300.81,0.0,473.91201699850353,0.023695600849925176,Long,Closed,3751
3752,ETHUSDT,16.26796593487933,2021-01-10 20:15:00,1229.41,0.0,2021-01-10 22:00:00,1270.59,0.0,669.9148371983283,0.03349574185991642,Long,Closed,3752
3753,ETHUSDT,16.28372767093843,2021-01-11 00:15:00,1228.22,0.0,2021-01-11 08:45:00,1119.9,0.0,-1763.8533813160466,-0.08819266906580235,Long,Closed,3753
3754,ETHUSDT,19.48861864671032,2021-01-11 14:00:00,1026.24,0.0,2021-01-11 17:45:00,1004.68,0.0,-420.1746180230766,-0.021008730901153832,Long,Closed,3754
